Vrid,Vstatus,qualify,race,sex,agecat,stwt,in_co_pop,age_weight,income_weight,race_weight,grp.nmtr.all_1,grp.nmtr.all_2,grp.nmtr.all_3,grp.nmtr.all_4,grp.nmtr.all_5,grp.nmtr.all_6,grp.nmtr.all_7,grp.nmtr.all_8,grp.nmtr.all_10,grp.nmtr.all_11,grp.nmtr.all_12,grp.nmtr.all_13,act.mtr.all_1,act.mtr.all_2,act.mtr.all_3,act.mtr.all_4,act.mtr.all_6,act.mtr.all_7,act.mtr.all_8,act.mtr.all_9,act.mtr.all_10,act.mtr.all_11,act.mtr.all_13
37602,Complete,1,White,Female,35-54,0.9430545676382112,TRUE,35-54,50-75K,White,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
11963,Complete,1,White,Female,18-34,0.8927761259005611,TRUE,18-34,50-75K,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
1897,Complete,1,White,Female,55+,0.5804410148135051,TRUE,55+,100-150K,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
3529,Complete,1,White,Male,35-54,1.365862678935004,TRUE,35-54,100-150K,White,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked
39405,Complete,0,White,Male,55+,1.0871799354724117,TRUE,55+,35-50K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
39460,Complete,1,Hispanic,Male,18-34,1.9080773732254919,TRUE,18-34,35-50K,Hispanic,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
26066,Complete,1,White,Female,35-54,0.8528117855861924,TRUE,35-54,35-50K,White,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
8654,Complete,1,White,Female,35-54,0.7292286157879019,TRUE,35-54,0-25K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
41164,Complete,1,White,Male,35-54,1.365862678935004,TRUE,35-54,50-75K,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
13689,Partial,1,NA,Male,35-54,1.2454236495269018,TRUE,35-54,NA,NA,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
5496,Complete,0,White,Male,35-54,1.365862678935004,TRUE,35-54,100-150K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
10762,Complete,0,White,Male,55+,1.2022230711635153,TRUE,55+,0-25K,White,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
3540,Complete,0,Hispanic,Female,18-34,1.1913575916473782,TRUE,18-34,35-50K,Hispanic,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
2598,Partial,0,White,Male,55+,1.0871799354724117,TRUE,55+,NA,White,Unchecked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked
25269,Partial,1,White,Female,35-54,0.7292286157879019,TRUE,35-54,NA,White,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked
25280,Partial,1,White,Male,35-54,1.365862678935004,TRUE,35-54,NA,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
42956,Complete,1,Hispanic,Male,55+,2.0747116559427194,TRUE,55+,50-75K,Hispanic,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
19426,Partial,1,White,Female,18-34,0.69035018846196,TRUE,18-34,NA,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked
26132,Complete,0,Hispanic,Male,18-34,1.9080773732254919,TRUE,18-34,0-25K,Hispanic,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked
12040,Complete,0,White,Female,35-54,0.8528117855861924,TRUE,35-54,50-75K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
25313,Partial,0,White,Male,35-54,1.365862678935004,TRUE,35-54,NA,White,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21163,Partial,1,Hispanic,Male,35-54,2.015534499662287,TRUE,35-54,NA,Hispanic,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
7413,Complete,0,White,Male,55+,1.2022230711635153,TRUE,55+,100-150K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
2508,Complete,1,White,Female,35-54,0.8528117855861924,TRUE,35-54,50-75K,White,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
15874,Complete,1,White,Male,35-54,1.510395447045606,TRUE,35-54,50-75K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
7009,Complete,0,White,Male,55+,1.2022230711635153,TRUE,55+,50-75K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
2945,Complete,1,Hispanic,Female,18-34,1.393258263606011,TRUE,18-34,50-75K,Hispanic,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked
6829,Complete,1,White,Female,55+,0.6788089874061404,TRUE,55+,75-100K,White,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked
13428,Complete,1,Hispanic,Female,18-34,1.1913575916473782,TRUE,18-34,25-35K,Hispanic,Checked,Unchecked,Checked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked
40208,Complete,0,Not white or Hispanic,Male,18-34,0.9700989346853888,TRUE,18-34,25-35K,Not white or Hispanic,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
27270,Complete,1,White,Female,35-54,0.7292286157879019,TRUE,35-54,0-25K,White,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked
3169,Complete,1,White,Female,55+,0.5804410148135051,TRUE,55+,0-25K,White,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked
14739,Complete,1,White,Female,18-34,0.69035018846196,TRUE,18-34,35-50K,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked
14324,Complete,1,White,Female,55+,0.7506391526791708,TRUE,55+,100-150K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked
47079,Complete,1,White,Female,18-34,0.69035018846196,TRUE,18-34,0-25K,White,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
20652,Complete,1,White,Male,55+,1.2022230711635153,TRUE,55+,50-75K,White,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
2440,Partial,1,White,Male,35-54,1.510395447045606,TRUE,35-54,NA,White,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
27380,Partial,0,White,Male,35-54,1.365862678935004,TRUE,35-54,NA,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Checked,Checked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42110,Complete,1,White,Male,55+,1.2022230711635153,TRUE,55+,150K+,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
30777,Complete,1,White,Female,18-34,0.69035018846196,TRUE,18-34,0-25K,White,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
6458,Complete,1,White,Male,55+,1.2022230711635153,TRUE,55+,75-100K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked
3393,Complete,1,White,Male,35-54,1.510395447045606,TRUE,35-54,100-150K,White,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
25764,Complete,1,White,Female,18-34,0.8073445887280496,TRUE,18-34,25-35K,White,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked
19932,Complete,1,White,Male,55+,1.2022230711635153,TRUE,55+,50-75K,White,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
9366,Complete,1,White,Male,55+,0.9296338686407607,TRUE,55+,35-50K,White,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked
45694,Complete,1,White,Female,18-34,0.69035018846196,TRUE,18-34,50-75K,White,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
30854,Complete,1,White,Female,35-54,0.8528117855861924,TRUE,35-54,50-75K,White,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
44056,Complete,1,White,Male,35-54,1.510395447045606,TRUE,35-54,75-100K,White,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked
25852,Complete,1,White,Female,18-34,0.8073445887280496,TRUE,18-34,50-75K,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
52499,Complete,1,White,Female,55+,0.7506391526791708,TRUE,55+,75-100K,White,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked
3931,Complete,1,White,Female,18-34,0.8927761259005611,TRUE,18-34,75-100K,White,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
23373,Complete,1,White,Female,35-54,0.8528117855861924,TRUE,35-54,100-150K,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
47530,Complete,1,Hispanic,Female,35-54,1.2584512353085253,TRUE,35-54,75-100K,Hispanic,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
27589,Complete,1,White,Male,35-54,1.510395447045606,TRUE,35-54,50-75K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
4203,Complete,1,White,Female,55+,0.6788089874061404,TRUE,55+,100-150K,White,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
42594,Complete,0,White,Male,18-34,1.105664313923388,TRUE,18-34,50-75K,White,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
20927,Partial,1,Not white or Hispanic,Male,18-34,0.9700989346853888,TRUE,18-34,NA,Not white or Hispanic,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
47640,Complete,1,White,Female,55+,0.5804410148135051,TRUE,55+,50-75K,White,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked
47673,Partial,1,White,Female,35-54,0.7292286157879019,TRUE,35-54,NA,White,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
56094,Complete,0,White,Female,18-34,0.69035018846196,TRUE,18-34,75-100K,White,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
54423,Complete,0,Hispanic,Male,18-34,1.9080773732254919,TRUE,18-34,100-150K,Hispanic,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
13244,Complete,1,White,Female,18-34,0.8927761259005611,TRUE,18-34,100-150K,White,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
10732,Complete,1,White,Female,18-34,0.69035018846196,TRUE,18-34,150K+,White,Unchecked,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked
34393,Complete,0,White,Female,18-34,0.8073445887280496,TRUE,18-34,50-75K,White,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked
6950,Complete,1,White,Female,55+,0.7506391526791708,TRUE,55+,100-150K,White,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked
6322,Complete,1,White,Female,18-34,0.8927761259005611,TRUE,18-34,75-100K,White,Checked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
20196,Complete,1,Hispanic,Female,18-34,1.393258263606011,TRUE,18-34,0-25K,Hispanic,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked
39527,Complete,1,White,Male,35-54,1.365862678935004,TRUE,35-54,100-150K,White,Checked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
42880,Complete,0,White,Male,55+,0.9296338686407607,TRUE,55+,75-100K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked
10765,Complete,1,White,Female,18-34,0.8927761259005611,TRUE,18-34,150K+,White,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
52961,Complete,1,White,Female,18-34,0.8073445887280496,TRUE,18-34,35-50K,White,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked
4065,Complete,0,White,Male,35-54,1.510395447045606,TRUE,35-54,100-150K,White,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
56369,Complete,0,Hispanic,Female,18-34,1.1913575916473782,TRUE,18-34,0-25K,Hispanic,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked
